"","Time","Cycle","Phase","Cell_types","Density","Host","Genotype"
"52307",74.66,4,"immigration","F1",0,"1","F"
"52308",74.66,4,"immigration","A2",260.955056910938,"2","A"
"52309",74.66,4,"immigration","M2",1813.28701420386,"2","M"
"52310",74.66,4,"immigration","F2",74844804.6330943,"2","F"
"52311",74.66,4,"immigration","C",935158007.064663,"C","C"
"52312",74.67,4,"immigration","A1",3003.03903971336,"1","A"
"52313",74.67,4,"immigration","M1",2158.91855200712,"1","M"
"52314",74.67,4,"immigration","F1",0,"1","F"
"52315",74.67,4,"immigration","A2",262.954413829396,"2","A"
"52316",74.67,4,"immigration","M2",1826.99627820701,"2","M"
"52317",74.67,4,"immigration","F2",75412790.0734988,"2","F"
"52318",74.67,4,"immigration","C",934589968.028216,"C","C"
"52319",74.68,4,"immigration","A1",3025.44224250349,"1","A"
"52320",74.68,4,"immigration","M1",2174.68269647537,"1","M"
"52321",74.68,4,"immigration","F1",0,"1","F"
"52322",74.68,4,"immigration","A2",264.969468459659,"2","A"
"52323",74.68,4,"immigration","M2",1840.81261988305,"2","M"
"52324",74.68,4,"immigration","F2",75985082.1819066,"2","F"
"52325",74.68,4,"immigration","C",934017621.921065,"C","C"
"52326",74.69,4,"immigration","A1",3048.01243073354,"1","A"
"52327",74.69,4,"immigration","M1",2190.56184567882,"1","M"
"52328",74.69,4,"immigration","F1",0,"1","F"
"52329",74.69,4,"immigration","A2",267.000349615228,"2","A"
"52330",74.69,4,"immigration","M2",1854.73692571353,"2","M"
"52331",74.69,4,"immigration","F2",76561713.5523679,"2","F"
"52332",74.69,4,"immigration","C",933440936.146079,"C","C"
"52333",74.7,4,"immigration","A1",3070.75084666042,"1","A"
"52334",74.7,4,"immigration","M1",2206.55683694879,"1","M"
"52335",74.7,4,"immigration","F1",0,"1","F"
"52336",74.7,4,"immigration","A2",269.047187246077,"2","A"
"52337",74.7,4,"immigration","M2",1868.77009023267,"2","M"
"52338",74.7,4,"immigration","F2",77142717.0245793,"2","F"
"52339",74.7,4,"immigration","C",932859877.860458,"C","C"
"52340",74.71,4,"immigration","A1",3093.65874174187,"1","A"
"52341",74.71,4,"immigration","M1",2222.66851368494,"1","M"
"52342",74.71,4,"immigration","F1",0,"1","F"
"52343",74.71,4,"immigration","A2",271.110112449755,"2","A"
"52344",74.71,4,"immigration","M2",1882.91301611008,"2","M"
"52345",74.71,4,"immigration","F2",77728125.6857129,"2","F"
"52346",74.71,4,"immigration","C",932274413.973902,"C","C"
"52347",74.72,4,"immigration","A1",3116.73737670406,"1","A"
"52348",74.72,4,"immigration","M1",2238.89772539895,"1","M"
"52349",74.72,4,"immigration","F1",0,"1","F"
"52350",74.72,4,"immigration","A2",273.189257482619,"2","A"
"52351",74.72,4,"immigration","M2",1897.16661423467,"2","M"
"52352",74.72,4,"immigration","F2",78317972.8722663,"2","F"
"52353",74.72,4,"immigration","C",931684511.146759,"C","C"
"52354",74.73,4,"immigration","A1",3139.98802160934,"1","A"
"52355",74.73,4,"immigration","M1",2255.24532775814,"1","M"
"52356",74.73,4,"immigration","F1",0,"1","F"
"52357",74.73,4,"immigration","A2",275.284755771179,"2","A"
"52358",74.73,4,"immigration","M2",1911.53180379928,"2","M"
"52359",74.73,4,"immigration","F2",78912292.1719186,"2","F"
"52360",74.73,4,"immigration","C",931090135.788171,"C","C"
"52361",74.74,4,"immigration","A1",3163.41195592468,"1","A"
"52362",74.74,4,"immigration","M1",2271.71218262962,"1","M"
"52363",74.74,4,"immigration","F1",0,"1","F"
"52364",74.74,4,"immigration","A2",277.396741923578,"2","A"
"52365",74.74,4,"immigration","M2",1926.00951238653,"2","M"
"52366",74.74,4,"immigration","F2",79511117.4254046,"2","F"
"52367",74.74,4,"immigration","C",930491254.054201,"C","C"
"52368",74.75,4,"immigration","A1",3187.01046859062,"1","A"
"52369",74.75,4,"immigration","M1",2288.29915812474,"1","M"
"52370",74.75,4,"immigration","F1",0,"1","F"
"52371",74.75,4,"immigration","A2",279.525351741195,"2","A"
"52372",74.75,4,"immigration","M2",1940.60067605563,"2","M"
"52373",74.75,4,"immigration","F2",80114482.7284028,"2","F"
"52374",74.75,4,"immigration","C",929887831.845941,"C","C"
"52375",74.76,4,"immigration","A1",3210.7848580905,"1","A"
"52376",74.76,4,"immigration","M1",2305.00712864368,"1","M"
"52377",74.76,4,"immigration","F1",0,"1","F"
"52378",74.76,4,"immigration","A2",281.67072223037,"2","A"
"52379",74.76,4,"immigration","M2",1955.3062394301,"2","M"
"52380",74.76,4,"immigration","F2",80722422.4334327,"2","F"
"52381",74.76,4,"immigration","C",929279834.807618,"C","C"
"52382",74.77,4,"immigration","A1",3234.73643252035,"1","A"
"52383",74.77,4,"immigration","M1",2321.83697492053,"1","M"
"52384",74.77,4,"immigration","F1",0,"1","F"
"52385",74.77,4,"immigration","A2",283.832991614268,"2","A"
"52386",74.77,4,"immigration","M2",1970.12715578665,"2","M"
"52387",74.77,4,"immigration","F2",81334971.1517697,"2","F"
"52388",74.77,4,"immigration","C",928667228.324674,"C","C"
"52389",74.78,4,"immigration","A1",3258.86650965933,"1","A"
"52390",74.78,4,"immigration","M1",2338.78958406865,"1","M"
"52391",74.78,4,"immigration","F1",0,"1","F"
"52392",74.78,4,"immigration","A2",286.012299344874,"2","A"
"52393",74.78,4,"immigration","M2",1985.06438714512,"2","M"
"52394",74.78,4,"immigration","F2",81952163.7553749,"2","F"
"52395",74.78,4,"immigration","C",928049977.521843,"C","C"
"52396",74.79,4,"immigration","A1",3283.17641704044,"1","A"
"52397",74.79,4,"immigration","M1",2355.8658496262,"1","M"
"52398",74.79,4,"immigration","F1",0,"1","F"
"52399",74.79,4,"immigration","A2",288.208786115105,"2","A"
"52400",74.79,4,"immigration","M2",2000.11890435935,"2","M"
"52401",74.79,4,"immigration","F2",82574035.3788336,"2","F"
"52402",74.79,4,"immigration","C",927428047.261208,"C","C"
"52403",74.8,4,"immigration","A1",3307.66749202194,"1","A"
"52404",74.8,4,"immigration","M1",2373.06667160215,"1","M"
"52405",74.8,4,"immigration","F1",0,"1","F"
"52406",74.8,4,"immigration","A2",290.422593871079,"2","A"
"52407",74.8,4,"immigration","M2",2015.29168720929,"2","M"
"52408",74.8,4,"immigration","F2",83200621.4213121,"2","F"
"52409",74.8,4,"immigration","C",926801402.140242,"C","C"
"52410",74.81,4,"immigration","A1",3332.34108185925,"1","A"
"52411",74.81,4,"immigration","M1",2390.39295652261,"1","M"
"52412",74.81,4,"immigration","F1",0,"1","F"
"52413",74.81,4,"immigration","A2",292.653865824507,"2","A"
"52414",74.81,4,"immigration","M2",2030.58372449414,"2","M"
"52415",74.81,4,"immigration","F2",83831957.5485298,"2","F"
"52416",74.81,4,"immigration","C",926170006.48984,"C","C"
"52417",74.82,4,"immigration","A1",3357.19854377717,"1","A"
"52418",74.82,4,"immigration","M1",2407.84561747727,"1","M"
"52419",74.82,4,"immigration","F1",0,"1","F"
"52420",74.82,4,"immigration","A2",294.902746465221,"2","A"
"52421",74.82,4,"immigration","M2",2045.99601412652,"2","M"
"52422",74.82,4,"immigration","F2",84468079.6947391,"2","F"
"52423",74.82,4,"immigration","C",925533824.372338,"C","C"
"52424",74.83,4,"immigration","A1",3382.24124504295,"1","A"
"52425",74.83,4,"immigration","M1",2425.4255741665,"1","M"
"52426",74.83,4,"immigration","F1",0,"1","F"
"52427",74.83,4,"immigration","A2",297.169381573852,"2","A"
"52428",74.83,4,"immigration","M2",2061.52956322794,"2","M"
"52429",74.83,4,"immigration","F2",85109024.0647282,"2","F"
"52430",74.83,4,"immigration","C",924892819.579506,"C","C"
"52431",74.84,4,"immigration","A1",3407.4705630395,"1","A"
"52432",74.84,4,"immigration","M1",2443.1337529484,"1","M"
"52433",74.84,4,"immigration","F1",0,"1","F"
"52434",74.84,4,"immigration","A2",299.453918234634,"2","A"
"52435",74.84,4,"immigration","M2",2077.18538822521,"2","M"
"52436",74.84,4,"immigration","F2",85754827.1358301,"2","F"
"52437",74.84,4,"immigration","C",924246955.630546,"C","C"
"52438",74.85,4,"immigration","A1",3432.88788533936,"1","A"
"52439",74.85,4,"immigration","M1",2460.97108688645,"1","M"
"52440",74.85,4,"immigration","F1",0,"1","F"
"52441",74.85,4,"immigration","A2",301.756504848365,"2","A"
"52442",74.85,4,"immigration","M2",2092.96451494815,"2","M"
"52443",74.85,4,"immigration","F2",86405525.6599516,"2","F"
"52444",74.85,4,"immigration","C",923596195.770055,"C","C"
"52445",74.86,4,"immigration","A1",3458.49460977923,"1","A"
"52446",74.86,4,"immigration","M1",2478.93851579743,"1","M"
"52447",74.86,4,"immigration","F1",0,"1","F"
"52448",74.86,4,"immigration","A2",304.07729114551,"2","A"
"52449",74.86,4,"immigration","M2",2108.86797872844,"2","M"
"52450",74.86,4,"immigration","F2",87061156.6656167,"2","F"
"52451",74.86,4,"immigration","C",922940502.965986,"C","C"
"52452",74.87,4,"immigration","A1",3484.29214453475,"1","A"
"52453",74.87,4,"immigration","M1",2497.03698629956,"1","M"
"52454",74.87,4,"immigration","F1",0,"1","F"
"52455",74.87,4,"immigration","A2",306.41642819944,"2","A"
"52456",74.87,4,"immigration","M2",2124.89682449958,"2","M"
"52457",74.87,4,"immigration","F2",87721757.46002,"2","F"
"52458",74.87,4,"immigration","C",922279839.907595,"C","C"
"52459",74.88,4,"immigration","A1",3510.28190819608,"1","A"
"52460",74.88,4,"immigration","M1",2515.26745186105,"1","M"
"52461",74.88,4,"immigration","F1",0,"1","F"
"52462",74.88,4,"immigration","A2",308.774068439827,"2","A"
"52463",74.88,4,"immigration","M2",2141.05210689812,"2","M"
"52464",74.88,4,"immigration","F2",88387365.6310996,"2","F"
"52465",74.88,4,"immigration","C",921614169.003363,"C","C"
"52466",74.89,4,"immigration","A1",3536.46532984398,"1","A"
"52467",74.89,4,"immigration","M1",2533.63087284907,"1","M"
"52468",74.89,4,"immigration","F1",0,"1","F"
"52469",74.89,4,"immigration","A2",311.150365666201,"2","A"
"52470",74.89,4,"immigration","M2",2157.33489036614,"2","M"
"52471",74.89,4,"immigration","F2",89058019.0496254,"2","F"
"52472",74.89,4,"immigration","C",920943452.378914,"C","C"
"52473",74.9,4,"immigration","A1",3562.84384912621,"1","A"
"52474",74.9,4,"immigration","M1",2552.12821657885,"1","M"
"52475",74.9,4,"immigration","F1",0,"1","F"
"52476",74.9,4,"immigration","A2",313.54547506163,"2","A"
"52477",74.9,4,"immigration","M2",2173.74624925483,"2","M"
"52478",74.9,4,"immigration","F2",89733755.8712962,"2","F"
"52479",74.9,4,"immigration","C",920267651.874912,"C","C"
"52480",74.91,4,"immigration","A1",3589.41891633468,"1","A"
"52481",74.91,4,"immigration","M1",2570.76045736329,"1","M"
"52482",74.91,4,"immigration","F1",0,"1","F"
"52483",74.91,4,"immigration","A2",315.959553206575,"2","A"
"52484",74.91,4,"immigration","M2",2190.28726792946,"2","M"
"52485",74.91,4,"immigration","F2",90414614.5388586,"2","F"
"52486",74.91,4,"immigration","C",919586729.044945,"C","C"
"52487",74.92,4,"immigration","A1",3616.19199248317,"1","A"
"52488",74.92,4,"immigration","M1",2589.52857656287,"1","M"
"52489",74.92,4,"immigration","F1",0,"1","F"
"52490",74.92,4,"immigration","A2",318.392758092907,"2","A"
"52491",74.92,4,"immigration","M2",2206.95904087557,"2","M"
"52492",74.92,4,"immigration","F2",91100633.7842394,"2","F"
"52493",74.92,4,"immigration","C",918900645.153391,"C","C"
"52494",74.93,4,"immigration","A1",3643.16454938536,"1","A"
"52495",74.93,4,"immigration","M1",2608.43356263584,"1","M"
"52496",74.93,4,"immigration","F1",0,"1","F"
"52497",74.93,4,"immigration","A2",320.845249138055,"2","A"
"52498",74.93,4,"immigration","M2",2223.76267280637,"2","M"
"52499",74.93,4,"immigration","F2",91791852.6306895,"2","F"
"52500",74.93,4,"immigration","C",918209361.173275,"C","C"
"52501",74.94,4,"immigration","A1",3670.3380697336,"1","A"
"52502",74.94,4,"immigration","M1",2627.47641118878,"1","M"
"52503",74.94,4,"immigration","F1",0,"1","F"
"52504",74.94,4,"immigration","A2",323.317187199336,"2","A"
"52505",74.94,4,"immigration","M2",2240.69927877154,"2","M"
"52506",74.94,4,"immigration","F2",92488310.3949473,"2","F"
"52507",74.94,4,"immigration","C",917512837.784104,"C","C"
"52508",74.95,4,"immigration","A1",3697.71404717829,"1","A"
"52509",74.95,4,"immigration","M1",2646.6581250276,"1","M"
"52510",74.95,4,"immigration","F1",0,"1","F"
"52511",74.95,4,"immigration","A2",325.808734588443,"2","A"
"52512",74.95,4,"immigration","M2",2257.76998426735,"2","M"
"52513",74.95,4,"immigration","F2",93190046.6894183,"2","F"
"52514",74.95,4,"immigration","C",916811035.369689,"C","C"
"52515",74.96,4,"immigration","A1",3725.29398640749,"1","A"
"52516",74.96,4,"immigration","M1",2665.97971420873,"1","M"
"52517",74.96,4,"immigration","F1",0,"1","F"
"52518",74.96,4,"immigration","A2",328.320055086084,"2","A"
"52519",74.96,4,"immigration","M2",2274.97592534798,"2","M"
"52520",74.96,4,"immigration","F2",93897101.4243638,"2","F"
"52521",74.96,4,"immigration","C",916103914.015954,"C","C"
"52522",74.97,4,"immigration","A1",3753.07940322756,"1","A"
"52523",74.97,4,"immigration","M1",2685.4421960908,"1","M"
"52524",74.97,4,"immigration","F1",0,"1","F"
"52525",74.97,4,"immigration","A2",330.851313956808,"2","A"
"52526",74.97,4,"immigration","M2",2292.31824873839,"2","M"
"52527",74.97,4,"immigration","F2",94609514.8101149,"2","F"
"52528",74.97,4,"immigration","C",915391433.508722,"C","C"
"52529",74.98,4,"immigration","A1",3781.07182464389,"1","A"
"52530",74.98,4,"immigration","M1",2705.04659538653,"1","M"
"52531",74.98,4,"immigration","F1",0,"1","F"
"52532",74.98,4,"immigration","A2",333.40267796397,"2","A"
"52533",74.98,4,"immigration","M2",2309.79811194837,"2","M"
"52534",74.98,4,"immigration","F2",95327327.3592921,"2","F"
"52535",74.98,4,"immigration","C",914673553.331497,"C","C"
"52536",74.99,4,"immigration","A1",3809.27278894253,"1","A"
"52537",74.99,4,"immigration","M1",2724.79394421511,"1","M"
"52538",74.99,4,"immigration","F1",0,"1","F"
"52539",74.99,4,"immigration","A2",335.974315384893,"2","A"
"52540",74.99,4,"immigration","M2",2327.41668338813,"2","M"
"52541",74.99,4,"immigration","F2",96050579.8890482,"2","F"
"52542",74.99,4,"immigration","C",913950232.663218,"C","C"
"52543",75,4,"immigration","A1",3837.68384577228,"1","A"
"52544",75,4,"immigration","M1",2744.68528215489,"1","M"
"52545",75,4,"immigration","F1",0,"1","F"
"52546",75,4,"immigration","A2",338.566396026193,"2","A"
"52547",75,4,"immigration","M2",2345.17514248525,"2","M"
"52548",75,4,"immigration","F2",96779313.5233262,"2","F"
"52549",75,4,"immigration","C",913221430.376006,"C","C"
"52550",75.01,4,"immigration","A1",3866.30655622726,"1","A"
"52551",75.01,4,"immigration","M1",2764.72165629637,"1","M"
"52552",75.01,4,"immigration","F1",0,"1","F"
"52553",75.01,4,"immigration","A2",341.179091239264,"2","A"
"52554",75.01,4,"immigration","M2",2363.07467980297,"2","M"
"52555",75.01,4,"immigration","F2",97513569.6951278,"2","F"
"52556",75.01,4,"immigration","C",912487105.032887,"C","C"
"52557",75.02,4,"immigration","A1",3895.1424929302,"1","A"
"52558",75.02,4,"immigration","M1",2784.90412129559,"1","M"
"52559",75.02,4,"immigration","F1",0,"1","F"
"52560",75.02,4,"immigration","A2",343.812573935956,"2","A"
"52561",75.02,4,"immigration","M2",2381.11649716007,"2","M"
"52562",75.02,4,"immigration","F2",98253390.148804,"2","F"
"52563",75.02,4,"immigration","C",911747214.885509,"C","C"
"52564",75.03,4,"immigration","A1",3924.19324011628,"1","A"
"52565",75.03,4,"immigration","M1",2805.23373942796,"1","M"
"52566",75.03,4,"immigration","F1",0,"1","F"
"52567",75.03,4,"immigration","A2",346.467018604433,"2","A"
"52568",75.03,4,"immigration","M2",2399.30180775218,"2","M"
"52569",75.03,4,"immigration","F2",98998816.9423617,"2","F"
"52570",75.03,4,"immigration","C",911001717.871831,"C","C"
"52571",75.04,4,"immigration","A1",3953.46039371743,"1","A"
"52572",75.04,4,"immigration","M1",2825.71158064229,"1","M"
"52573",75.04,4,"immigration","F1",0,"1","F"
"52574",75.04,4,"immigration","A2",349.14260132519,"2","A"
"52575",75.04,4,"immigration","M2",2417.63183627444,"2","M"
"52576",75.04,4,"immigration","F2",99749892.4497809,"2","F"
"52577",75.04,4,"immigration","C",910250571.613806,"C","C"
"52578",75.05,4,"immigration","A1",3982.94556144732,"1","A"
"52579",75.05,4,"immigration","M1",2846.3387226153,"1","M"
"52580",75.05,4,"immigration","F1",0,"1","F"
"52581",75.05,4,"immigration","A2",351.839499787275,"2","A"
"52582",75.05,4,"immigration","M2",2436.10781904587,"2","M"
"52583",75.05,4,"immigration","F2",100506659.363354,"2","F"
"52584",75.05,4,"immigration","C",909493733.415041,"C","C"
"52585",75.06,4,"immigration","A1",4012.65036288705,"1","A"
"52586",75.06,4,"immigration","M1",2867.11625080654,"1","M"
"52587",75.06,4,"immigration","F1",0,"1","F"
"52588",75.06,4,"immigration","A2",354.557893304693,"2","A"
"52589",75.06,4,"immigration","M2",2454.73100413516,"2","M"
"52590",75.06,4,"immigration","F2",101269160.696043,"2","F"
"52591",75.06,4,"immigration","C",908731160.258444,"C","C"
"52592",75.07,4,"immigration","A1",4042.57642957109,"1","A"
"52593",75.07,4,"immigration","M1",2888.04525851347,"1","M"
"52594",75.07,4,"immigration","F1",0,"1","F"
"52595",75.07,4,"immigration","A2",357.297962832977,"2","A"
"52596",75.07,4,"immigration","M2",2473.50265148796,"2","M"
"52597",75.07,4,"immigration","F2",102037439.783845,"2","F"
"52598",75.07,4,"immigration","C",907962808.803851,"C","C"
"52599",75.08,4,"immigration","A1",4072.72540507429,"1","A"
"52600",75.08,4,"immigration","M1",2909.12684692725,"1","M"
"52601",75.08,4,"immigration","F1",0,"1","F"
"52602",75.08,4,"immigration","A2",360.05989098598,"2","A"
"52603",75.08,4,"immigration","M2",2492.42403305591,"2","M"
"52604",75.08,4,"immigration","F2",102811540.288182,"2","F"
"52605",75.08,4,"immigration","C",907188635.38564,"C","C"
"52606",75.09,4,"immigration","A1",4103.09894509898,"1","A"
"52607",75.09,4,"immigration","M1",2930.36212518851,"1","M"
"52608",75.09,4,"immigration","F1",0,"1","F"
"52609",75.09,4,"immigration","A2",362.843862052832,"2","A"
"52610",75.09,4,"immigration","M2",2511.49643292702,"2","M"
"52611",75.09,4,"immigration","F2",103591506.198307,"2","F"
"52612",75.09,4,"immigration","C",906408596.010326,"C","C"
"52613",75.1,4,"immigration","A1",4133.69871756304,"1","A"
"52614",75.1,4,"immigration","M1",2951.75221044378,"1","M"
"52615",75.1,4,"immigration","F1",0,"1","F"
"52616",75.1,4,"immigration","A2",365.6500620151,"2","A"
"52617",75.1,4,"immigration","M2",2530.72114745788,"2","M"
"52618",75.1,4,"immigration","F2",104377381.833722,"2","F"
"52619",75.1,4,"immigration","C",905622646.354139,"C","C"
"52620",75.11,4,"immigration","A1",4164.52640268856,"1","A"
"52621",75.11,4,"immigration","M1",2973.29822790228,"1","M"
"52622",75.11,4,"immigration","F1",0,"1","F"
"52623",75.11,4,"immigration","A2",368.478678564164,"2","A"
"52624",75.11,4,"immigration","M2",2550.09948540743,"2","M"
"52625",75.11,4,"immigration","F2",105169211.846619,"2","F"
"52626",75.11,4,"immigration","C",904830741.760585,"C","C"
"52627",75.12,4,"immigration","A1",4195.58369309081,"1","A"
"52628",75.12,4,"immigration","M1",2995.00131089289,"1","M"
"52629",75.12,4,"immigration","F1",0,"1","F"
"52630",75.12,4,"immigration","A2",371.329901118753,"2","A"
"52631",75.12,4,"immigration","M2",2569.6327680723,"2","M"
"52632",75.12,4,"immigration","F2",105967041.224335,"2","F"
"52633",75.12,4,"immigration","C",904032837.23799,"C","C"
"52634",75.13,4,"immigration","A1",4226.8722938681,"1","A"
"52635",75.13,4,"immigration","M1",3016.86260092168,"1","M"
"52636",75.13,4,"immigration","F1",0,"1","F"
"52637",75.13,4,"immigration","A2",374.203920842716,"2","A"
"52638",75.13,4,"immigration","M2",2589.32232942394,"2","M"
"52639",75.13,4,"immigration","F2",106770915.291822,"2","F"
"52640",75.13,4,"immigration","C",903228887.457032,"C","C"
"52641",75.14,4,"immigration","A1",4258.39392269232,"1","A"
"52642",75.14,4,"immigration","M1",3038.88324772988,"1","M"
"52643",75.14,4,"immigration","F1",0,"1","F"
"52644",75.14,4,"immigration","A2",377.100930662993,"2","A"
"52645",75.14,4,"immigration","M2",2609.16951624747,"2","M"
"52646",75.14,4,"immigration","F2",107580879.714142,"2","F"
"52647",75.14,4,"immigration","C",902418846.74824,"C","C"
"52648",75.15,4,"immigration","A1",4290.15030989973,"1","A"
"52649",75.15,4,"immigration","M1",3061.06440935195,"1","M"
"52650",75.15,4,"immigration","F1",0,"1","F"
"52651",75.15,4,"immigration","A2",380.02112528777,"2","A"
"52652",75.15,4,"immigration","M2",2629.17568828209,"2","M"
"52653",75.15,4,"immigration","F2",108396980.49897,"2","F"
"52654",75.15,4,"immigration","C",901602669.099496,"C","C"
"52655",75.16,4,"immigration","A1",4322.14319858272,"1","A"
"52656",75.16,4,"immigration","M1",3083.40725217432,"1","M"
"52657",75.16,4,"immigration","F1",0,"1","F"
"52658",75.16,4,"immigration","A2",382.964701224868,"2","A"
"52659",75.16,4,"immigration","M2",2649.34221836342,"2","M"
"52660",75.16,4,"immigration","F2",109219263.99912,"2","F"
"52661",75.16,4,"immigration","C",900780308.153508,"C","C"
"52662",75.17,4,"immigration","A1",4354.37434468213,"1","A"
"52663",75.17,4,"immigration","M1",3105.9129509945,"1","M"
"52664",75.17,4,"immigration","F1",0,"1","F"
"52665",75.17,4,"immigration","A2",385.931856800343,"2","A"
"52666",75.17,4,"immigration","M2",2669.67049256759,"2","M"
"52667",75.17,4,"immigration","F2",110047776.915093,"2","F"
"52668",75.17,4,"immigration","C",899951717.20526,"C","C"
"52669",75.18,4,"immigration","A1",4386.84551708003,"1","A"
"52670",75.18,4,"immigration","M1",3128.58268908032,"1","M"
"52671",75.18,4,"immigration","F1",0,"1","F"
"52672",75.18,4,"immigration","A2",388.922792177276,"2","A"
"52673",75.18,4,"immigration","M2",2690.16191035696,"2","M"
"52674",75.18,4,"immigration","F2",110882566.297629,"2","F"
"52675",75.18,4,"immigration","C",899116849.19946,"C","C"
"52676",75.19,4,"immigration","A1",4419.5584976933,"1","A"
"52677",75.19,4,"immigration","M1",3151.41765822985,"1","M"
"52678",75.19,4,"immigration","F1",0,"1","F"
"52679",75.19,4,"immigration","A2",391.937709374809,"2","A"
"52680",75.19,4,"immigration","M2",2710.81788472785,"2","M"
"52681",75.19,4,"immigration","F2",111723679.55029,"2","F"
"52682",75.19,4,"immigration","C",898275656.727958,"C","C"
"52683",75.2,4,"immigration","A1",4452.51508156789,"1","A"
"52684",75.2,4,"immigration","M1",3174.41905883168,"1","M"
"52685",75.2,4,"immigration","F1",0,"1","F"
"52686",75.2,4,"immigration","A2",394.976812287392,"2","A"
"52687",75.2,4,"immigration","M2",2731.63984236009,"2","M"
"52688",75.2,4,"immigration","F2",112571164.432058,"2","F"
"52689",75.2,4,"immigration","C",897428092.027145,"C","C"
"52690",75.21,4,"immigration","A1",4485.71707697343,"1","A"
"52691",75.21,4,"immigration","M1",3197.58809992536,"1","M"
"52692",75.21,4,"immigration","F1",0,"1","F"
"52693",75.21,4,"immigration","A2",398.04030670424,"2","A"
"52694",75.21,4,"immigration","M2",2752.62922376828,"2","M"
"52695",75.21,4,"immigration","F2",113425069.059944,"2","F"
"52696",75.21,4,"immigration","C",896574106.975347,"C","C"
"52697",75.22,4,"immigration","A1",4519.16630549895,"1","A"
"52698",75.22,4,"immigration","M1",3220.92599926258,"1","M"
"52699",75.22,4,"immigration","F1",0,"1","F"
"52700",75.22,4,"immigration","A2",401.128400329037,"2","A"
"52701",75.22,4,"immigration","M2",2773.78748345524,"2","M"
"52702",75.22,4,"immigration","F2",114285441.911626,"2","F"
"52703",75.22,4,"immigration","C",895713653.090184,"C","C"
"52704",75.23,4,"immigration","A1",4552.86460214871,"1","A"
"52705",75.23,4,"immigration","M1",3244.43398336846,"1","M"
"52706",75.23,4,"immigration","F1",0,"1","F"
"52707",75.23,4,"immigration","A2",404.241302799849,"2","A"
"52708",75.23,4,"immigration","M2",2795.11609006705,"2","M"
"52709",75.23,4,"immigration","F2",115152331.828097,"2","F"
"52710",75.23,4,"immigration","C",894846681.525923,"C","C"
"52711",75.24,4,"immigration","A1",4586.81381543909,"1","A"
"52712",75.24,4,"immigration","M1",3268.11328760339,"1","M"
"52713",75.24,4,"immigration","F1",0,"1","F"
"52714",75.24,4,"immigration","A2",407.37922570928,"2","A"
"52715",75.24,4,"immigration","M2",2816.61652655027,"2","M"
"52716",75.24,4,"immigration","F2",116025788.016333,"2","F"
"52717",75.24,4,"immigration","C",893973143.07081,"C","C"
"52718",75.25,4,"immigration","A1",4621.01580749609,"1","A"
"52719",75.25,4,"immigration","M1",3291.96515622535,"1","M"
"52720",75.25,4,"immigration","F1",0,"1","F"
"52721",75.25,4,"immigration","A2",410.542382624865,"2","A"
"52722",75.25,4,"immigration","M2",2838.29029031113,"2","M"
"52723",75.25,4,"immigration","F2",116905860.051983,"2","F"
"52724",75.25,4,"immigration","C",893092988.144379,"C","C"
"52725",75.26,4,"immigration","A1",4655.47245415317,"1","A"
"52726",75.26,4,"immigration","M1",3315.99084245241,"1","M"
"52727",75.26,4,"immigration","F1",0,"1","F"
"52728",75.26,4,"immigration","A2",413.730989109685,"2","A"
"52729",75.26,4,"immigration","M2",2860.13889337659,"2","M"
"52730",75.26,4,"immigration","F2",117792597.882076,"2","F"
"52731",75.26,4,"immigration","C",892206166.794744,"C","C"
"52732",75.27,4,"immigration","A1",4690.18564505009,"1","A"
"52733",75.27,4,"immigration","M1",3340.19160852581,"1","M"
"52734",75.27,4,"immigration","F1",0,"1","F"
"52735",75.27,4,"immigration","A2",416.945262743234,"2","A"
"52736",75.27,4,"immigration","M2",2882.16386255748,"2","M"
"52737",75.27,4,"immigration","F2",118686051.827738,"2","F"
"52738",75.27,4,"immigration","C",891312628.695881,"C","C"
"52739",75.28,4,"immigration","A1",4725.15728373241,"1","A"
"52740",75.28,4,"immigration","M1",3364.56872577347,"1","M"
"52741",75.28,4,"immigration","F1",0,"1","F"
"52742",75.28,4,"immigration","A2",420.185423142538,"2","A"
"52743",75.28,4,"immigration","M2",2904.3667396139,"2","M"
"52744",75.28,4,"immigration","F2",119586272.58695,"2","F"
"52745",75.28,4,"immigration","C",890412323.144876,"C","C"
"52746",75.29,4,"immigration","A1",4760.38928775132,"1","A"
"52747",75.29,4,"immigration","M1",3389.12347467378,"1","M"
"52748",75.29,4,"immigration","F1",0,"1","F"
"52749",75.29,4,"immigration","A2",423.451691983492,"2","A"
"52750",75.29,4,"immigration","M2",2926.74908142232,"2","M"
"52751",75.29,4,"immigration","F2",120493311.237295,"2","F"
"52752",75.29,4,"immigration","C",889505199.059168,"C","C"
"52753",75.3,4,"immigration","A1",4795.88358876449,"1","A"
"52754",75.3,4,"immigration","M1",3413.85714491988,"1","M"
"52755",75.3,4,"immigration","F1",0,"1","F"
"52756",75.3,4,"immigration","A2",426.744293022469,"2","A"
"52757",75.3,4,"immigration","M2",2949.31246014515,"2","M"
"52758",75.3,4,"immigration","F2",121407219.238747,"2","F"
"52759",75.3,4,"immigration","C",888591204.973764,"C","C"
"52760",75.31,4,"immigration","A1",4831.64213263753,"1","A"
"52761",75.31,4,"immigration","M1",3438.77103548446,"1","M"
"52762",75.31,4,"immigration","F1",0,"1","F"
